OBJECTID,SEMEL_YISH,STAT11,YISHUV_STA,SHEM_YISHU,SHEM_YIS_1,Stat11_Uni,Stat11_Ref,Main_Funct,Main_Fun_1,Religion_y,Religion_1,Pop_Total,Male_Total,Female_Tot,age_0_4,age_5_9,age_10_14,age_15_19,age_20_24,age_25_29,age_30_34,age_35_39,age_40_44,age_45_49,age_50_54,age_55_59,age_60_64,age_65_69,age_70_74,age_75_79,age_80_84,age_85_up,Shape_Leng,Shape_Area,id,Name,type,comments,area_sqm
973,"5000","336","50000336",תל אביב -יפו,TEL AVIV - YAFO,"336",,"1",מגורים,"4",מעורב,2114.000000000000000,1078.000000000000000,1036.000000000000000,107.000000000000000,73.000000000000000,62.000000000000000,51.000000000000000,88.000000000000000,356.000000000000000,375.000000000000000,208.000000000000000,143.000000000000000,105.000000000000000,93.000000000000000,69.000000000000000,83.000000000000000,92.000000000000000,84.000000000000000,54.000000000000000,28.000000000000000,"44",1118.122277606706803,77090.073767270689132,"2",Shontsino,City,,62873873.884
973,"5000","336","50000336",תל אביב -יפו,TEL AVIV - YAFO,"336",,"1",מגורים,"4",מעורב,2114.000000000000000,1078.000000000000000,1036.000000000000000,107.000000000000000,73.000000000000000,62.000000000000000,51.000000000000000,88.000000000000000,356.000000000000000,375.000000000000000,208.000000000000000,143.000000000000000,105.000000000000000,93.000000000000000,69.000000000000000,83.000000000000000,92.000000000000000,84.000000000000000,54.000000000000000,28.000000000000000,"44",1118.122277606706803,77090.073767270689132,"3",Center,City,,50501318.275
973,"5000","336","50000336",תל אביב -יפו,TEL AVIV - YAFO,"336",,"1",מגורים,"4",מעורב,2114.000000000000000,1078.000000000000000,1036.000000000000000,107.000000000000000,73.000000000000000,62.000000000000000,51.000000000000000,88.000000000000000,356.000000000000000,375.000000000000000,208.000000000000000,143.000000000000000,105.000000000000000,93.000000000000000,69.000000000000000,83.000000000000000,92.000000000000000,84.000000000000000,54.000000000000000,28.000000000000000,"44",1118.122277606706803,77090.073767270689132,"4",Bridge,City,,64895195.318
974,"5000","337","50000337",תל אביב -יפו,TEL AVIV - YAFO,"337",,"1",מגורים,"4",מעורב,1912.000000000000000,995.000000000000000,917.000000000000000,124.000000000000000,69.000000000000000,43.000000000000000,29.000000000000000,65.000000000000000,266.000000000000000,412.000000000000000,249.000000000000000,141.000000000000000,96.000000000000000,75.000000000000000,60.000000000000000,70.000000000000000,57.000000000000000,56.000000000000000,44.000000000000000,22.000000000000000,"35",1271.119259657461726,86061.893896061403211,"1",Jaffa,City,,39285578.345
974,"5000","337","50000337",תל אביב -יפו,TEL AVIV - YAFO,"337",,"1",מגורים,"4",מעורב,1912.000000000000000,995.000000000000000,917.000000000000000,124.000000000000000,69.000000000000000,43.000000000000000,29.000000000000000,65.000000000000000,266.000000000000000,412.000000000000000,249.000000000000000,141.000000000000000,96.000000000000000,75.000000000000000,60.000000000000000,70.000000000000000,57.000000000000000,56.000000000000000,44.000000000000000,22.000000000000000,"35",1271.119259657461726,86061.893896061403211,"2",Shontsino,City,,62873873.884
974,"5000","337","50000337",תל אביב -יפו,TEL AVIV - YAFO,"337",,"1",מגורים,"4",מעורב,1912.000000000000000,995.000000000000000,917.000000000000000,124.000000000000000,69.000000000000000,43.000000000000000,29.000000000000000,65.000000000000000,266.000000000000000,412.000000000000000,249.000000000000000,141.000000000000000,96.000000000000000,75.000000000000000,60.000000000000000,70.000000000000000,57.000000000000000,56.000000000000000,44.000000000000000,22.000000000000000,"35",1271.119259657461726,86061.893896061403211,"3",Center,City,,50501318.275
974,"5000","337","50000337",תל אביב -יפו,TEL AVIV - YAFO,"337",,"1",מגורים,"4",מעורב,1912.000000000000000,995.000000000000000,917.000000000000000,124.000000000000000,69.000000000000000,43.000000000000000,29.000000000000000,65.000000000000000,266.000000000000000,412.000000000000000,249.000000000000000,141.000000000000000,96.000000000000000,75.000000000000000,60.000000000000000,70.000000000000000,57.000000000000000,56.000000000000000,44.000000000000000,22.000000000000000,"35",1271.119259657461726,86061.893896061403211,"4",Bridge,City,,64895195.318
975,"5000","338","50000338",תל אביב -יפו,TEL AVIV - YAFO,"338",,"1",מגורים,"4",מעורב,1934.000000000000000,967.000000000000000,966.000000000000000,137.000000000000000,95.000000000000000,56.000000000000000,48.000000000000000,59.000000000000000,209.000000000000000,290.000000000000000,221.000000000000000,161.000000000000000,98.000000000000000,89.000000000000000,86.000000000000000,89.000000000000000,70.000000000000000,67.000000000000000,62.000000000000000,45.000000000000000,"50",5932.918970979491860,401399.251421128399670,"1",Jaffa,City,,39285578.345
975,"5000","338","50000338",תל אביב -יפו,TEL AVIV - YAFO,"338",,"1",מגורים,"4",מעורב,1934.000000000000000,967.000000000000000,966.000000000000000,137.000000000000000,95.000000000000000,56.000000000000000,48.000000000000000,59.000000000000000,209.000000000000000,290.000000000000000,221.000000000000000,161.000000000000000,98.000000000000000,89.000000000000000,86.000000000000000,89.000000000000000,70.000000000000000,67.000000000000000,62.000000000000000,45.000000000000000,"50",5932.918970979491860,401399.251421128399670,"2",Shontsino,City,,62873873.884
975,"5000","338","50000338",תל אביב -יפו,TEL AVIV - YAFO,"338",,"1",מגורים,"4",מעורב,1934.000000000000000,967.000000000000000,966.000000000000000,137.000000000000000,95.000000000000000,56.000000000000000,48.000000000000000,59.000000000000000,209.000000000000000,290.000000000000000,221.000000000000000,161.000000000000000,98.000000000000000,89.000000000000000,86.000000000000000,89.000000000000000,70.000000000000000,67.000000000000000,62.000000000000000,45.000000000000000,"50",5932.918970979491860,401399.251421128399670,"3",Center,City,,50501318.275
975,"5000","338","50000338",תל אביב -יפו,TEL AVIV - YAFO,"338",,"1",מגורים,"4",מעורב,1934.000000000000000,967.000000000000000,966.000000000000000,137.000000000000000,95.000000000000000,56.000000000000000,48.000000000000000,59.000000000000000,209.000000000000000,290.000000000000000,221.000000000000000,161.000000000000000,98.000000000000000,89.000000000000000,86.000000000000000,89.000000000000000,70.000000000000000,67.000000000000000,62.000000000000000,45.000000000000000,"50",5932.918970979491860,401399.251421128399670,"4",Bridge,City,,64895195.318
976,"5000","341","50000341",תל אביב -יפו,TEL AVIV - YAFO,"341",,"1",מגורים,"4",מעורב,2100.000000000000000,1031.000000000000000,1068.000000000000000,125.000000000000000,61.000000000000000,66.000000000000000,35.000000000000000,70.000000000000000,393.000000000000000,406.000000000000000,236.000000000000000,186.000000000000000,114.000000000000000,80.000000000000000,47.000000000000000,60.000000000000000,59.000000000000000,57.000000000000000,43.000000000000000,17.000000000000000,"45",1201.012539586650519,84244.075875333815929,"1",Jaffa,City,,39285578.345
976,"5000","341","50000341",תל אביב -יפו,TEL AVIV - YAFO,"341",,"1",מגורים,"4",מעורב,2100.000000000000000,1031.000000000000000,1068.000000000000000,125.000000000000000,61.000000000000000,66.000000000000000,35.000000000000000,70.000000000000000,393.000000000000000,406.000000000000000,236.000000000000000,186.000000000000000,114.000000000000000,80.000000000000000,47.000000000000000,60.000000000000000,59.000000000000000,57.000000000000000,43.000000000000000,17.000000000000000,"45",1201.012539586650519,84244.075875333815929,"2",Shontsino,City,,62873873.884
976,"5000","341","50000341",תל אביב -יפו,TEL AVIV - YAFO,"341",,"1",מגורים,"4",מעורב,2100.000000000000000,1031.000000000000000,1068.000000000000000,125.000000000000000,61.000000000000000,66.000000000000000,35.000000000000000,70.000000000000000,393.000000000000000,406.000000000000000,236.000000000000000,186.000000000000000,114.000000000000000,80.000000000000000,47.000000000000000,60.000000000000000,59.000000000000000,57.000000000000000,43.000000000000000,17.000000000000000,"45",1201.012539586650519,84244.075875333815929,"3",Center,City,,50501318.275
976,"5000","341","50000341",תל אביב -יפו,TEL AVIV - YAFO,"341",,"1",מגורים,"4",מעורב,2100.000000000000000,1031.000000000000000,1068.000000000000000,125.000000000000000,61.000000000000000,66.000000000000000,35.000000000000000,70.000000000000000,393.000000000000000,406.000000000000000,236.000000000000000,186.000000000000000,114.000000000000000,80.000000000000000,47.000000000000000,60.000000000000000,59.000000000000000,57.000000000000000,43.000000000000000,17.000000000000000,"45",1201.012539586650519,84244.075875333815929,"4",Bridge,City,,64895195.318
977,"5000","342","50000342",תל אביב -יפו,TEL AVIV - YAFO,"342",,"1",מגורים,"4",מעורב,2190.000000000000000,1100.000000000000000,1089.000000000000000,111.000000000000000,70.000000000000000,61.000000000000000,39.000000000000000,71.000000000000000,396.000000000000000,461.000000000000000,223.000000000000000,169.000000000000000,109.000000000000000,99.000000000000000,50.000000000000000,53.000000000000000,65.000000000000000,90.000000000000000,56.000000000000000,31.000000000000000,"36",1061.587413658117157,66060.356803778646281,"1",Jaffa,City,,39285578.345
977,"5000","342","50000342",תל אביב -יפו,TEL AVIV - YAFO,"342",,"1",מגורים,"4",מעורב,2190.000000000000000,1100.000000000000000,1089.000000000000000,111.000000000000000,70.000000000000000,61.000000000000000,39.000000000000000,71.000000000000000,396.000000000000000,461.000000000000000,223.000000000000000,169.000000000000000,109.000000000000000,99.000000000000000,50.000000000000000,53.000000000000000,65.000000000000000,90.000000000000000,56.000000000000000,31.000000000000000,"36",1061.587413658117157,66060.356803778646281,"2",Shontsino,City,,62873873.884
977,"5000","342","50000342",תל אביב -יפו,TEL AVIV - YAFO,"342",,"1",מגורים,"4",מעורב,2190.000000000000000,1100.000000000000000,1089.000000000000000,111.000000000000000,70.000000000000000,61.000000000000000,39.000000000000000,71.000000000000000,396.000000000000000,461.000000000000000,223.000000000000000,169.000000000000000,109.000000000000000,99.000000000000000,50.000000000000000,53.000000000000000,65.000000000000000,90.000000000000000,56.000000000000000,31.000000000000000,"36",1061.587413658117157,66060.356803778646281,"3",Center,City,,50501318.275
977,"5000","342","50000342",תל אביב -יפו,TEL AVIV - YAFO,"342",,"1",מגורים,"4",מעורב,2190.000000000000000,1100.000000000000000,1089.000000000000000,111.000000000000000,70.000000000000000,61.000000000000000,39.000000000000000,71.000000000000000,396.000000000000000,461.000000000000000,223.000000000000000,169.000000000000000,109.000000000000000,99.000000000000000,50.000000000000000,53.000000000000000,65.000000000000000,90.000000000000000,56.000000000000000,31.000000000000000,"36",1061.587413658117157,66060.356803778646281,"4",Bridge,City,,64895195.318
978,"5000","343","50000343",תל אביב -יפו,TEL AVIV - YAFO,"343",,"1",מגורים,"4",מעורב,2262.000000000000000,1109.000000000000000,1153.000000000000000,143.000000000000000,68.000000000000000,79.000000000000000,50.000000000000000,80.000000000000000,393.000000000000000,449.000000000000000,265.000000000000000,141.000000000000000,112.000000000000000,82.000000000000000,79.000000000000000,72.000000000000000,59.000000000000000,77.000000000000000,44.000000000000000,24.000000000000000,"47",1641.991774348153967,93785.883244307085988,"1",Jaffa,City,,39285578.345
978,"5000","343","50000343",תל אביב -יפו,TEL AVIV - YAFO,"343",,"1",מגורים,"4",מעורב,2262.000000000000000,1109.000000000000000,1153.000000000000000,143.000000000000000,68.000000000000000,79.000000000000000,50.000000000000000,80.000000000000000,393.000000000000000,449.000000000000000,265.000000000000000,141.000000000000000,112.000000000000000,82.000000000000000,79.000000000000000,72.000000000000000,59.000000000000000,77.000000000000000,44.000000000000000,24.000000000000000,"47",1641.991774348153967,93785.883244307085988,"2",Shontsino,City,,62873873.884
978,"5000","343","50000343",תל אביב -יפו,TEL AVIV - YAFO,"343",,"1",מגורים,"4",מעורב,2262.000000000000000,1109.000000000000000,1153.000000000000000,143.000000000000000,68.000000000000000,79.000000000000000,50.000000000000000,80.000000000000000,393.000000000000000,449.000000000000000,265.000000000000000,141.000000000000000,112.000000000000000,82.000000000000000,79.000000000000000,72.000000000000000,59.000000000000000,77.000000000000000,44.000000000000000,24.000000000000000,"47",1641.991774348153967,93785.883244307085988,"3",Center,City,,50501318.275
978,"5000","343","50000343",תל אביב -יפו,TEL AVIV - YAFO,"343",,"1",מגורים,"4",מעורב,2262.000000000000000,1109.000000000000000,1153.000000000000000,143.000000000000000,68.000000000000000,79.000000000000000,50.000000000000000,80.000000000000000,393.000000000000000,449.000000000000000,265.000000000000000,141.000000000000000,112.000000000000000,82.000000000000000,79.000000000000000,72.000000000000000,59.000000000000000,77.000000000000000,44.000000000000000,24.000000000000000,"47",1641.991774348153967,93785.883244307085988,"4",Bridge,City,,64895195.318
979,"5000","344","50000344",תל אביב -יפו,TEL AVIV - YAFO,"344",,"1",מגורים,"4",מעורב,2078.000000000000000,1032.000000000000000,1046.000000000000000,101.000000000000000,66.000000000000000,46.000000000000000,29.000000000000000,64.000000000000000,362.000000000000000,406.000000000000000,229.000000000000000,165.000000000000000,118.000000000000000,90.000000000000000,56.000000000000000,47.000000000000000,60.000000000000000,69.000000000000000,66.000000000000000,40.000000000000000,"64",1160.957172031661457,83450.777867126831552,"1",Jaffa,City,,39285578.345
979,"5000","344","50000344",תל אביב -יפו,TEL AVIV - YAFO,"344",,"1",מגורים,"4",מעורב,2078.000000000000000,1032.000000000000000,1046.000000000000000,101.000000000000000,66.000000000000000,46.000000000000000,29.000000000000000,64.000000000000000,362.000000000000000,406.000000000000000,229.000000000000000,165.000000000000000,118.000000000000000,90.000000000000000,56.000000000000000,47.000000000000000,60.000000000000000,69.000000000000000,66.000000000000000,40.000000000000000,"64",1160.957172031661457,83450.777867126831552,"2",Shontsino,City,,62873873.884
979,"5000","344","50000344",תל אביב -יפו,TEL AVIV - YAFO,"344",,"1",מגורים,"4",מעורב,2078.000000000000000,1032.000000000000000,1046.000000000000000,101.000000000000000,66.000000000000000,46.000000000000000,29.000000000000000,64.000000000000000,362.000000000000000,406.000000000000000,229.000000000000000,165.000000000000000,118.000000000000000,90.000000000000000,56.000000000000000,47.000000000000000,60.000000000000000,69.000000000000000,66.000000000000000,40.000000000000000,"64",1160.957172031661457,83450.777867126831552,"3",Center,City,,50501318.275
979,"5000","344","50000344",תל אביב -יפו,TEL AVIV - YAFO,"344",,"1",מגורים,"4",מעורב,2078.000000000000000,1032.000000000000000,1046.000000000000000,101.000000000000000,66.000000000000000,46.000000000000000,29.000000000000000,64.000000000000000,362.000000000000000,406.000000000000000,229.000000000000000,165.000000000000000,118.000000000000000,90.000000000000000,56.000000000000000,47.000000000000000,60.000000000000000,69.000000000000000,66.000000000000000,40.000000000000000,"64",1160.957172031661457,83450.777867126831552,"4",Bridge,City,,64895195.318
980,"5000","345","50000345",תל אביב -יפו,TEL AVIV - YAFO,"345",,"1",מגורים,"4",מעורב,2280.000000000000000,1103.000000000000000,1177.000000000000000,145.000000000000000,127.000000000000000,111.000000000000000,72.000000000000000,100.000000000000000,306.000000000000000,322.000000000000000,217.000000000000000,163.000000000000000,144.000000000000000,111.000000000000000,87.000000000000000,71.000000000000000,91.000000000000000,76.000000000000000,51.000000000000000,35.000000000000000,"52",1710.585104334513517,125155.850854609263479,"1",Jaffa,City,,39285578.345
980,"5000","345","50000345",תל אביב -יפו,TEL AVIV - YAFO,"345",,"1",מגורים,"4",מעורב,2280.000000000000000,1103.000000000000000,1177.000000000000000,145.000000000000000,127.000000000000000,111.000000000000000,72.000000000000000,100.000000000000000,306.000000000000000,322.000000000000000,217.000000000000000,163.000000000000000,144.000000000000000,111.000000000000000,87.000000000000000,71.000000000000000,91.000000000000000,76.000000000000000,51.000000000000000,35.000000000000000,"52",1710.585104334513517,125155.850854609263479,"2",Shontsino,City,,62873873.884
980,"5000","345","50000345",תל אביב -יפו,TEL AVIV - YAFO,"345",,"1",מגורים,"4",מעורב,2280.000000000000000,1103.000000000000000,1177.000000000000000,145.000000000000000,127.000000000000000,111.000000000000000,72.000000000000000,100.000000000000000,306.000000000000000,322.000000000000000,217.000000000000000,163.000000000000000,144.000000000000000,111.000000000000000,87.000000000000000,71.000000000000000,91.000000000000000,76.000000000000000,51.000000000000000,35.000000000000000,"52",1710.585104334513517,125155.850854609263479,"3",Center,City,,50501318.275
980,"5000","345","50000345",תל אביב -יפו,TEL AVIV - YAFO,"345",,"1",מגורים,"4",מעורב,2280.000000000000000,1103.000000000000000,1177.000000000000000,145.000000000000000,127.000000000000000,111.000000000000000,72.000000000000000,100.000000000000000,306.000000000000000,322.000000000000000,217.000000000000000,163.000000000000000,144.000000000000000,111.000000000000000,87.000000000000000,71.000000000000000,91.000000000000000,76.000000000000000,51.000000000000000,35.000000000000000,"52",1710.585104334513517,125155.850854609263479,"4",Bridge,City,,64895195.318
988,"2038","1","20380001",ברקת,BAREQET,"1",,"1",מגורים,"1",יהודי,2192.000000000000000,1069.000000000000000,1123.000000000000000,302.000000000000000,268.000000000000000,222.000000000000000,164.000000000000000,176.000000000000000,170.000000000000000,172.000000000000000,111.000000000000000,101.000000000000000,74.000000000000000,105.000000000000000,97.000000000000000,81.000000000000000,47.000000000000000,25.000000000000000,25.000000000000000,14.000000000000000,"36",4340.229031919395311,981176.666209253249690,"10",Tinshemet,Rural,,77254248.594
998,"919","1","9190001",גבעת ישעיהו,GIV'AT YESHA'YAHU,"1",,"1",מגורים,"1",יהודי,807.000000000000000,387.000000000000000,420.000000000000000,69.000000000000000,75.000000000000000,83.000000000000000,66.000000000000000,58.000000000000000,39.000000000000000,52.000000000000000,43.000000000000000,38.000000000000000,68.000000000000000,62.000000000000000,44.000000000000000,31.000000000000000,26.000000000000000,41.000000000000000,9.000000000000000,4.000000000000000,,6080.217212694891714,907053.788245895528235,"8",Segafim,Rural,,77254248.594
1013,"1111","1","11110001",צופייה,ZOFIYYA,"1",,"1",מגורים,"5",מקום,,,,,,,,,,,,,,,,,,,,,,991.504882445085968,43514.110379577781714,"9",Aseret,Rural,,77254248.594
1016,"1114","1","11140001",שריגים (לי-און),SARIGIM (LI-ON),"1",,"1",מגורים,"1",יהודי,1044.000000000000000,543.000000000000000,502.000000000000000,48.000000000000000,70.000000000000000,93.000000000000000,81.000000000000000,117.000000000000000,92.000000000000000,56.000000000000000,41.000000000000000,55.000000000000000,64.000000000000000,74.000000000000000,102.000000000000000,77.000000000000000,38.000000000000000,20.000000000000000,9.000000000000000,,"5",2956.641886656971565,553776.702342907898128,"8",Segafim,Rural,,77254248.594
1026,"5519",,"5519",חוף השרון,HOF HASHARON,,,,,,,,,,,,,,,,,,,,,,,,,,,,83583.787743963839603,34060018.367020376026630,"5",Hertzeliya,City,,53654085.409
1027,"5520",,"5520",דרום השרון,DEROM HASHARON,,,,,,,,,,,,,,,,,,,,,,,,,,,,236941.466221678361762,68656185.482526898384094,"5",Hertzeliya,City,,53654085.409
1028,"5525",,"5525",חבל מודיעין,HEVEL MODI'IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,172627.045811242016498,95958630.741107895970345,"10",Tinshemet,Rural,,77254248.594
1029,"5526",,"5526",מטה יהודה,MATTE YEHUDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,423219.674308571324218,437858696.170273900032043,"6",Bnei Brit,Country,,77254248.594
1029,"5526",,"5526",מטה יהודה,MATTE YEHUDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,423219.674308571324218,437858696.170273900032043,"7",Beit Govrin,Rural,,77254248.594
1029,"5526",,"5526",מטה יהודה,MATTE YEHUDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,423219.674308571324218,437858696.170273900032043,"8",Segafim,Rural,,77254248.594
1030,"5527",,"5527",גן רווה,GAN RAWE,,,,,,,,,,,,,,,,,,,,,,,,,,,,71606.436421327176504,33435537.922552432864904,"9",Aseret,Rural,,77254248.594
1031,"5528",,"5528",ברנר,BRENNER,,,,,,,,,,,,,,,,,,,,,,,,,,,,52413.249862251970626,22201702.656141918152571,"9",Aseret,Rural,,77254248.594
1032,"5529",,"5529",חבל יבנה,HEVEL YAVNE,,,,,,,,,,,,,,,,,,,,,,,,,,,,65925.180596319973120,28198767.464702248573303,"9",Aseret,Rural,,77254248.594
1034,"5531",,"5531",נחל שורק,NAHAL SOREQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,51557.795340640135692,20506232.640747968107462,"9",Aseret,Rural,,77254248.594
1075,"5000","712","50000712",תל אביב -יפו,TEL AVIV - YAFO,712+713,,"1",מגורים,"4",מעורב,3647.000000000000000,1970.000000000000000,1678.000000000000000,246.000000000000000,150.000000000000000,81.000000000000000,119.000000000000000,140.000000000000000,410.000000000000000,594.000000000000000,620.000000000000000,344.000000000000000,247.000000000000000,167.000000000000000,144.000000000000000,110.000000000000000,110.000000000000000,70.000000000000000,49.000000000000000,23.000000000000000,"23",2065.132925840644020,235408.846650572086219,"1",Jaffa,City,,39285578.345
1075,"5000","712","50000712",תל אביב -יפו,TEL AVIV - YAFO,712+713,,"1",מגורים,"4",מעורב,3647.000000000000000,1970.000000000000000,1678.000000000000000,246.000000000000000,150.000000000000000,81.000000000000000,119.000000000000000,140.000000000000000,410.000000000000000,594.000000000000000,620.000000000000000,344.000000000000000,247.000000000000000,167.000000000000000,144.000000000000000,110.000000000000000,110.000000000000000,70.000000000000000,49.000000000000000,23.000000000000000,"23",2065.132925840644020,235408.846650572086219,"2",Shontsino,City,,62873873.884
1075,"5000","712","50000712",תל אביב -יפו,TEL AVIV - YAFO,712+713,,"1",מגורים,"4",מעורב,3647.000000000000000,1970.000000000000000,1678.000000000000000,246.000000000000000,150.000000000000000,81.000000000000000,119.000000000000000,140.000000000000000,410.000000000000000,594.000000000000000,620.000000000000000,344.000000000000000,247.000000000000000,167.000000000000000,144.000000000000000,110.000000000000000,110.000000000000000,70.000000000000000,49.000000000000000,23.000000000000000,"23",2065.132925840644020,235408.846650572086219,"3",Center,City,,50501318.275
1076,"5000","713","50000713",תל אביב -יפו,TEL AVIV - YAFO,,"712","1",מגורים,"4",מעורב,,,,,,,,,,,,,,,,,,,,,,1629.211770549102084,156993.354884596687043,"1",Jaffa,City,,39285578.345
1076,"5000","713","50000713",תל אביב -יפו,TEL AVIV - YAFO,,"712","1",מגורים,"4",מעורב,,,,,,,,,,,,,,,,,,,,,,1629.211770549102084,156993.354884596687043,"2",Shontsino,City,,62873873.884
1076,"5000","713","50000713",תל אביב -יפו,TEL AVIV - YAFO,,"712","1",מגורים,"4",מעורב,,,,,,,,,,,,,,,,,,,,,,1629.211770549102084,156993.354884596687043,"3",Center,City,,50501318.275
1077,"5000","714","50000714",תל אביב -יפו,TEL AVIV - YAFO,,"715","2",תעשיה,"4",מעורב,,,,,,,,,,,,,,,,,,,,,,2230.953849423844986,273337.836632608610671,"1",Jaffa,City,,39285578.345
1077,"5000","714","50000714",תל אביב -יפו,TEL AVIV - YAFO,,"715","2",תעשיה,"4",מעורב,,,,,,,,,,,,,,,,,,,,,,2230.953849423844986,273337.836632608610671,"2",Shontsino,City,,62873873.884
1077,"5000","714","50000714",תל אביב -יפו,TEL AVIV - YAFO,,"715","2",תעשיה,"4",מעורב,,,,,,,,,,,,,,,,,,,,,,2230.953849423844986,273337.836632608610671,"3",Center,City,,50501318.275
1078,"5000","715","50000715",תל אביב -יפו,TEL AVIV - YAFO,715+714,,"1",מגורים,"4",מעורב,1577.000000000000000,806.000000000000000,770.000000000000000,137.000000000000000,74.000000000000000,57.000000000000000,60.000000000000000,69.000000000000000,163.000000000000000,244.000000000000000,198.000000000000000,149.000000000000000,78.000000000000000,65.000000000000000,58.000000000000000,72.000000000000000,52.000000000000000,53.000000000000000,29.000000000000000,17.000000000000000,,2228.527412698799708,307257.175500964687672,"1",Jaffa,City,,39285578.345
1078,"5000","715","50000715",תל אביב -יפו,TEL AVIV - YAFO,715+714,,"1",מגורים,"4",מעורב,1577.000000000000000,806.000000000000000,770.000000000000000,137.000000000000000,74.000000000000000,57.000000000000000,60.000000000000000,69.000000000000000,163.000000000000000,244.000000000000000,198.000000000000000,149.000000000000000,78.000000000000000,65.000000000000000,58.000000000000000,72.000000000000000,52.000000000000000,53.000000000000000,29.000000000000000,17.000000000000000,,2228.527412698799708,307257.175500964687672,"2",Shontsino,City,,62873873.884
1078,"5000","715","50000715",תל אביב -יפו,TEL AVIV - YAFO,715+714,,"1",מגורים,"4",מעורב,1577.000000000000000,806.000000000000000,770.000000000000000,137.000000000000000,74.000000000000000,57.000000000000000,60.000000000000000,69.000000000000000,163.000000000000000,244.000000000000000,198.000000000000000,149.000000000000000,78.000000000000000,65.000000000000000,58.000000000000000,72.000000000000000,52.000000000000000,53.000000000000000,29.000000000000000,17.000000000000000,,2228.527412698799708,307257.175500964687672,"3",Center,City,,50501318.275
1079,"5000","721","50000721",תל אביב -יפו,TEL AVIV - YAFO,"721",,"1",מגורים,"4",מעורב,1232.000000000000000,764.000000000000000,467.000000000000000,53.000000000000000,55.000000000000000,40.000000000000000,23.000000000000000,41.000000000000000,53.000000000000000,103.000000000000000,134.000000000000000,122.000000000000000,128.000000000000000,99.000000000000000,87.000000000000000,73.000000000000000,87.000000000000000,69.000000000000000,27.000000000000000,15.000000000000000,"22",4598.863513903216699,297950.119256443053018,"1",Jaffa,City,,39285578.345
1079,"5000","721","50000721",תל אביב -יפו,TEL AVIV - YAFO,"721",,"1",מגורים,"4",מעורב,1232.000000000000000,764.000000000000000,467.000000000000000,53.000000000000000,55.000000000000000,40.000000000000000,23.000000000000000,41.000000000000000,53.000000000000000,103.000000000000000,134.000000000000000,122.000000000000000,128.000000000000000,99.000000000000000,87.000000000000000,73.000000000000000,87.000000000000000,69.000000000000000,27.000000000000000,15.000000000000000,"22",4598.863513903216699,297950.119256443053018,"2",Shontsino,City,,62873873.884
1079,"5000","721","50000721",תל אביב -יפו,TEL AVIV - YAFO,"721",,"1",מגורים,"4",מעורב,1232.000000000000000,764.000000000000000,467.000000000000000,53.000000000000000,55.000000000000000,40.000000000000000,23.000000000000000,41.000000000000000,53.000000000000000,103.000000000000000,134.000000000000000,122.000000000000000,128.000000000000000,99.000000000000000,87.000000000000000,73.000000000000000,87.000000000000000,69.000000000000000,27.000000000000000,15.000000000000000,"22",4598.863513903216699,297950.119256443053018,"3",Center,City,,50501318.275
1080,"5000","722","50000722",תל אביב -יפו,TEL AVIV - YAFO,,"723","1",מגורים,"4",מעורב,,,,,,,,,,,,,,,,,,,,,,3553.672436888916309,310858.871920617588330,"1",Jaffa,City,,39285578.345
1080,"5000","722","50000722",תל אביב -יפו,TEL AVIV - YAFO,,"723","1",מגורים,"4",מעורב,,,,,,,,,,,,,,,,,,,,,,3553.672436888916309,310858.871920617588330,"2",Shontsino,City,,62873873.884
1080,"5000","722","50000722",תל אביב -יפו,TEL AVIV - YAFO,,"723","1",מגורים,"4",מעורב,,,,,,,,,,,,,,,,,,,,,,3553.672436888916309,310858.871920617588330,"3",Center,City,,50501318.275
1081,"5000","723","50000723",תל אביב -יפו,TEL AVIV - YAFO,723+722,,"1",מגורים,"4",מעורב,2743.000000000000000,1360.000000000000000,1383.000000000000000,226.000000000000000,222.000000000000000,213.000000000000000,184.000000000000000,192.000000000000000,166.000000000000000,180.000000000000000,197.000000000000000,215.000000000000000,166.000000000000000,154.000000000000000,164.000000000000000,155.000000000000000,123.000000000000000,77.000000000000000,55.000000000000000,37.000000000000000,"18",1982.852744471738788,199743.366115552606061,"1",Jaffa,City,,39285578.345
1081,"5000","723","50000723",תל אביב -יפו,TEL AVIV - YAFO,723+722,,"1",מגורים,"4",מעורב,2743.000000000000000,1360.000000000000000,1383.000000000000000,226.000000000000000,222.000000000000000,213.000000000000000,184.000000000000000,192.000000000000000,166.000000000000000,180.000000000000000,197.000000000000000,215.000000000000000,166.000000000000000,154.000000000000000,164.000000000000000,155.000000000000000,123.000000000000000,77.000000000000000,55.000000000000000,37.000000000000000,"18",1982.852744471738788,199743.366115552606061,"2",Shontsino,City,,62873873.884
